1,0.536706019,0.510194167,-0.110099892,0.625768777,0.461955087,0.648780751,-0.208374774,-0.12050806,-0.025709932,0.163771477,0.67984913,0.252798072,0.002550325,-0.052220546,0.490933885,0.034508985,-0.387310635,0.276796116,0.495938649,0.381954632,0.718044285,0.454973411,0.676151005,-0.223076174,0.179395999,-0.013432633,-0.045089823,0.431243798,0.746676568,0.216638261,0.037385697,0.223179195,0.520132547,0.408238993,0.007480667,0.175310703,0.347679145,0.020451269,0.542026877,0.370176606,-0.255258552,0.347743262,0.208069111,0.099039489,0.170562028,0.189428913,0.04098362,-0.168995795,0.28719332,-0.026702365,0.373257692,0.434543129,0.33433344,0.14447727,0.082490689,-0.150121807,0.302309924,0.044707187,0.357603307,0.212496245,0.408400163,0.593017102,0.326750217,0.638655892,0.058255238,0.582545784,0.202280078,0.715548131,0.210022283,0.604947277,0.274855486,0.36656302,-0.113154439,0.356359995,0.610048345,0.594673607,0.551658899,0.652674631,0.523689834,0.65344279,0.368105422,-0.269075612,0.341382546,0.111996724,-0.374766847,0.383997475,-0.064992192,0.140824325,0.416250942,0.368280859,0.249216438,0.524681405,0.589643322,-0.210281331,0.424780078,-0.059906896,0.09521995,0.407933092,0.185595079,-0.051628046,0.265729426,0.057577654,0.412482998,0.154932248,0.26464735,0.002455167,0.10697381,0.277691312,-0.063651338,0.357653003,0.394372039,0.119180512,0.180718375,0.265974517,0.238145383,0.121395799,0.442279491,0.652641697,0.425635395,0.474582142,0.045604151,0.542623233,0.143744195,-0.107432143,-0.064398309,0.29520593,0.38717327,0.007758841,0.176403407,0.54801513,0.421678638,-0.188926988,0.324496456,0.110971475,0.0891896,0.315290884,0.216623705,0.18899491,0.345355355,0.008767428,0.330615219,0.167267138,0.203771296,0.328231148,0.024790651,0.503511474,0.377674596,0.500036283,-0.108120684,0.25604592,0.328728793,0.433344037,0.534856314,0.327706736,0.183775002,0.141601841,0.244228718,0.239913914,-0.011902098,0.217674455,0.218085253,0.197918918,0.225899092,-0.004696435,-0.090608239,0.339947526,-0.147024637,0.295975797,0.086183511,-0.018569525,0.542558193,-0.059135285,-0.205642698,0.098955133,0.307061427,-0.145540864,0.172127866,0.083094261,0.305276283,0.409801538,0.247831717,0.081727589,0.082214083,0.377664519,0.33437853,0.365531334,0.281856606,0.195827794,-0.088913546,0.359875181,0.211543132,0.455418847,0.604378237,-0.290634866,0.307507128,-0.139400594,-0.163737179,0.475775064,0.584596997
0.539602578,1,0.076724717,0.147925464,0.582108956,0.208473475,0.246827637,0.014597003,0.147135253,0.101783228,0.476707025,0.106071118,0.029884754,0.515310297,-0.063712029,0.391610901,0.516723992,0.254426633,-0.02057232,0.207115129,0.330352768,0.700590606,0.535040745,0.290111362,0.298347333,0.533548191,0.635767261,0.030505904,-0.109165692,0.344776626,-0.086577546,-0.069742655,0.469975423,0.266467096,0.538877431,0.348891748,0.668977312,0.47799761,0.144189349,-0.029650954,0.055873102,0.37683438,0.198741854,0.087748519,-0.192693841,0.508959895,0.27056182,0.277715216,-0.072670175,0.375001597,0.412244095,0.631274075,0.067257911,0.230347251,0.673323936,-0.109444694,-0.359550515,0.198317242,0.033476926,0.432216155,0.01869687,-0.024182206,0.227498693,0.529555859,-0.355559426,0.214652863,-0.266952225,-0.164694445,0.238723501,0.453489869,0.713524058,0.294502851,0.320795078,0.478666793,0.323041906,-0.133395365,0.13168663,-0.245800732,-0.108629563,-0.163271664,0.176278047,0.313513582,0.603528545,0.643295051,0.066969205,0.518281997,0.226948306,-0.031637531,0.132111436,0.330481269,0.207284404,0.661608495,0.311185663,0.336805566,0.404317373,0.157796723,0.29338597,0.486202311,-0.028545984,0.241187609,0.631552148,0.427808793,0.371693638,0.018167719,0.195190301,-0.133473229,-0.043192787,0.208908521,0.147652733,0.432978771,0.236593627,0.867373987,0.217845287,0.108118936,0.448280081,0.720313555,0.2550291,0.054225879,-0.050910995,0.661588319,0.41386202,0.240649893,0.478780748,0.12643248,0.242216164,0.026462923,0.868246119,0.345967638,0.216411708,0.026052932,0.342609308,0.205843872,0.361094891,-0.026577869,0.534784327,0.581709961,0.073225968,0.360776232,-0.093399059,0.420743418,-0.04554304,0.42167881,0.335610135,-0.005353164,0.119977561,0.012597769,0.203886499,0.436407107,-0.038183287,0.179526421,-0.128414219,0.120018594,0.581599228,0.425993072,0.086222176,-0.207955478,0.007956036,0.674663574,0.189099022,0.019202373,-0.058313582,0.275976893,-0.0692455,0.21843979,-0.070380505,0.315102438,-0.025101057,0.025016409,0.339960074,0.44033202,-0.053794048,0.185207613,-0.009230182,0.575186821,0.363747603,0.627530031,0.504619123,0.523572403,0.318182412,-0.177386072,0.09189648,0.09918306,0.089903837,0.219647145,-0.055605989,0.057423911,0.159160842,0.438319155,-0.076110079,-0.088507922,0.202373139,0.350317538,-0.016777516,0.162305141,0.448138034,-0.153272828,-0.074191676,0.066791632,0.449682244,0.26462146
-0.074279841,0.45623526,1,0.262632345,0.189999263,0.007257973,0.004728945,0.040801969,0.438120783,0.392642918,-0.25783094,-0.089729594,0.407297323,0.322033354,0.09151158,0.076074762,0.377089184,-0.462232097,0.60513189,0.077097664,-0.131807544,0.14432903,0.329522635,0.071981339,0.083439835,-0.122568413,-0.245468312,0.13478782,0.426400164,0.248750269,-0.115014499,0.432447096,0.476810198,0.227070626,-0.255089855,0.414330997,0.312841717,0.23697928,0.404162608,0.137049208,0.30243736,0.048954641,0.240359314,0.136411397,0.433267366,0.592676447,0.225663581,0.518619072,0.194072337,0.332363981,-0.138402867,0.31438462,0.400505005,0.252116153,0.072797632,0.44078716,0.336316119,0.223846384,0.633431307,0.182837724,0.580391814,0.105457142,0.215157937,-0.176486045,0.02659967,0.139090899,0.633657954,0.264281583,0.273888845,0.260669891,-0.021819982,0.201736514,0.148585555,0.396069705,0.365628599,0.313264878,0.357084182,0.48863827,0.169311439,0.496412641,0.035799799,0.417229748,0.142616509,-0.329018769,0.26295626,0.501819347,0.010974054,-0.291747371,0.377735371,-0.0945196,0.417920221,0.334798164,0.794283249,-0.016973771,0.261019145,0.073676647,0.204934419,0.900786319,0.531912479,0.267437875,0.496954725,0.482801637,0.23362305,0.453627269,0.3958752,0.082456799,0.405092437,0.131884459,0.259089471,0.336273504,0.108640746,0.062567145,0.432389526,0.144706851,0.072055139,-0.025456047,0.310260536,0.270572612,0.192399364,0.29114188,0.186446643,0.983873331,-0.144145844,0.168255132,0.605979471,-0.020467888,0.66214835,0.371705105,0.577998639,0.048574852,0.236686706,0.663801175,0.257589315,-0.106553545,0.405306778,0.442359538,0.101648855,0.277364083,0.314179402,0.187738833,-0.050787266,0.578381078,0.241291975,0.380985685,-0.313836534,0.524784061,0.696821049,0.677581797,0.036725062,0.386621957,0.099931052,0.370117593,-0.008434349,-0.04422653,0.606611768,0.073604749,-0.163558467,0.482457754,0.147269477,-0.015018454,0.128141301,0.389179342,0.350743974,0.010783997,0.34088186,0.489964846,0.88082456,0.187815854,0.27629279,0.431078008,0.497764773,0.150530646,0.675860411,-0.204199589,0.080639339,0.151384004,0.722785243,0.616029874,0.089314308,0.075494204,0.183932583,0.068664358,0.380469406,0.156280428,-0.002038201,0.030809442,0.537694299,0.202970258,0.532298281,0.582726559,0.127433999,0.207465318,0.634535941,0.212305546,0.486368819,0.324060286,0.2525501,0.39935008,0.086414426,0.454017379
0.182174829,0.65180347,0.54167611,1,0.226441393,0.122894367,0.492096208,0.431867355,0.636279361,0.397596167,0.152138925,0.287966494,0.216614944,0.51152988,0.414143232,-0.017865085,0.439586557,0.55382748,0.407499423,0.002498337,0.462693708,0.311166791,0.359857488,0.074569329,0.224630354,0.324112603,0.376510674,0.912250682,0.436553003,0.250483513,0.312104685,0.245221273,0.327339962,0.04798483,0.286883893,0.383284912,0.296420564,0.018413621,0.231955638,0.307351806,0.130913573,0.19383195,0.382362829,0.39401429,-0.054051191,0.880991856,-0.116140209,-0.078878374,0.224030872,0.503681261,0.33332116,-0.102250416,-0.075734593,0.278918678,0.496711618,0.159033708,-0.65027401,0.573724546,0.28291512,0.143175079,0.054616173,0.080562146,0.392344197,0.301430185,0.053991006,0.328886569,0.20755024,0.463861558,0.183568994,0.314464239,0.192991692,0.555876026,0.509658705,0.161324419,0.200999846,0.37813182,-0.039355421,0.556541433,-0.10475337,0.385317683,0.120689894,0.644128071,0.433913397,0.259609727,0.15020183,0.484883884,0.455384796,0.403716368,0.013287561,0.508950771,-0.08581261,0.359847975,0.530147394,0.315506204,0.053684773,0.120820285,0.223007826,-0.01579051,0.205172462,0.431076408,0.054355767,0.258916001,0.463405962,-0.025531538,0.339240314,-0.001693733,0.28760875,0.243773292,0.36957872,0.514208593,0.284082724,0.339209741,0.389741918,0.177377781,0.34240539,0.285308588,0.139037426,0.294667385,0.199916134,0.115197015,0.19578199,0.513795516,0.656857041,-0.214305048,-0.272692764,0.30868415,0.690870466,0.282586564,0.083666176,0.453550712,0.418500366,0.291765998,0.447948076,0.180344982,0.326874746,0.130273242,0.52271365,0.230411348,-0.062370414,0.321221775,0.748915134,0.50076367,0.176578776,0.312487841,0.391550936,0.028397255,0.425399506,0.021701208,0.395623999,-0.143464174,0.362670868,0.423646912,0.334531043,0.07471269,0.040463778,0.353991797,0.024352431,-0.019832856,0.185853391,0.091283301,0.281610439,0.044593601,-0.162289827,0.352640498,-0.005917031,0.199679645,0.180352793,0.198185318,0.116077997,0.231447448,0.988557885,-0.14702301,0.345207371,0.831401519,0.292185511,0.445544618,0.044725663,0.08947609,-0.12787013,0.125630347,0.423832488,-0.093734381,0.497940426,0.430666391,0.454368807,0.543695184,0.572658988,0.318737464,0.097138634,0.304836637,0.040313234,0.193460383,0.44697106,0.33044201,0.224443651,-0.298997032,0.753115149,-0.054545513,-0.095881726,0.499104138
0.308816334,0.159070715,0.089636932,0.341179969,1,0.518041887,0.478741507,0.512605025,-0.198090437,0.132095015,0.650697006,0.327774409,0.16625466,0.168760755,0.307390225,0.210669379,0.139956446,0.432890858,0.245713264,0.311809879,-0.049941365,0.699711052,-0.039938567,0.117505994,-0.107465769,0.358254239,0.438286258,0.481065447,0.066499025,0.038828739,0.330577164,0.280703577,0.11501531,0.768391698,0.359563612,0.161076307,0.152849225,0.213041108,0.199885589,0.377508351,0.820068794,0.506906778,-0.053615086,-0.235983178,0.844240851,0.194315315,0.797524866,0.347045876,-0.086795234,0.521021932,0.469836112,0.217301607,0.103541908,0.230823277,0.334377248,-0.078962273,-0.06090687,0.322062822,-0.321615513,0.228262556,0.483454335,-0.191702776,0.109803075,0.15121739,0.241270304,0.120434193,-0.206357672,0.849680503,0.254625281,0.323812445,0.410001369,0.241949358,-0.006049716,0.330969161,1.106162936,-0.141903299,0.410527727,-0.148887873,0.226960779,0.788859218,0.821961342,-0.277693425,0.443272731,0.382917993,0.529569501,0.253504784,0.573786709,0.387390217,0.697966084,0.226604558,0.278605035,0.228049947,0.232565714,0.056748654,0.278094374,0.383934298,0.216148341,0.502112904,0.42648493,0.033219372,0.383951616,0.205973981,0.482308033,0.60309871,0.189017531,0.266256693,0.075587901,-0.034150058,1.70E-05,0.604803956,0.100702225,0.160711145,0.244588808,-0.017812729,0.574472176,0.748387743,0.248222095,0.141341458,0.476325476,-0.145330199,0.538224076,0.229566588,0.140764254,0.434822542,0.441457016,0.173949541,0.462243189,0.086678443,0.571107674,0.339685538,-0.192759396,0.712177607,0.572735304,0.177432188,-0.020421692,0.046079617,-0.002994308,0.232871115,0.451271448,0.133365628,0.379116406,0.441997476,0.039361817,0.408507128,0.294322625,0.441848348,0.612690897,0.326857981,0.143464632,-0.067434103,0.047536681,0.152465546,-0.077683092,0.584355148,0.673813996,0.146938644,0.417249741,0.342495583,0.182026568,0.255992728,0.373342633,0.35160896,0.746103382,0.104437931,-0.046890248,0.0510825,-0.027060363,0.044234805,0.260990901,0.150083599,-0.172608358,0.166970253,0.467112187,0.180837619,0.329198647,0.642113492,0.116007761,0.116631326,0.742971546,0.042274295,0.459069909,0.094929748,0.343810544,0.680662954,0.097548243,0.380435588,0.358131002,0.196811168,0.16763644,0.299412113,0.010385195,0.636807471,0.029186204,-0.042008525,-0.03826966,0.214014873,0.261359487,0.39900429,0.30728185,-0.009618825
0.191787016,-0.068316638,0.31864637,0.396330364,-0.053311695,1,0.107158215,0.296578899,0.270358946,0.565554214,0.274959599,0.16121543,0.366175269,0.505190476,0.213396907,0.039247587,0.293981838,0.507338186,0.659813727,0.407591974,0.257443611,0.168664956,0.29725225,0.327605822,0.425226679,0.401547063,0.497183201,0.037906033,0.322197533,0.555808228,0.153040819,0.158389752,0.109299448,0.264925282,0.703749168,0.144657151,0.175903344,-0.432395048,0.259249348,0.052459315,0.331751646,0.012283165,0.49378327,0.221808675,0.408751135,0.006265188,0.425192414,0.655709518,0.40336233,0.383376335,0.67315091,0.137199238,0.181334043,0.062089389,0.291848151,0.106285947,0.079789948,0.466573829,0.005168339,0.08395603,0.332529012,0.286872667,-0.177805539,0.315765767,0.49772396,-0.046956624,0.680274364,0.176709027,0.674533674,0.057071807,0.276191668,0.459885063,-0.277834245,0.510446879,-0.058754181,-0.264435246,0.071386711,0.079976969,0.343607983,0.13227352,0.400149166,0.071726631,0.7120784,0.832554717,0.059282685,0.169678681,0.174243083,0.38559658,0.32531352,0.479009037,0.237201671,0.699933145,0.30485868,0.030772986,0.446962724,0.418912516,0.330676945,0.102399148,0.440512879,-0.01333925,-0.077040876,0.692464532,0.447714066,0.104053454,0.19660086,0.262152469,0.638859253,0.394655438,0.306344318,-0.041791555,0.159267635,0.680595371,0.50584454,0.255062248,0.114689744,0.050331964,0.080742781,0.373663753,0.00911927,0.160336972,0.280144604,0.160117679,0.133061548,0.243823712,0.353913353,0.612676184,0.905407593,0.714564522,0.889972828,0.533399977,0.292567828,0.688809222,0.006320996,0.15122657,0.37031404,0.434895592,0.507048257,0.621108201,0.274050534,0.033115046,0.205574253,0.239812603,0.520968689,0.538300092,0.144909704,-0.366869626,-0.094233151,-0.280768405,-0.171173053,0.330601307,0.604133318,0.37400593,0.157896593,-0.033361734,0.464750997,0.320801952,0.296217353,0.139853621,0.360994561,0.347514813,-0.103229481,0.271468797,0.645058875,0.352241485,0.374164015,0.252046562,0.465783911,-0.01761348,-0.000250187,0.199892019,0.482896748,0.458308517,0.297196513,-0.117368647,0.183363552,0.018151427,0.168869762,0.187417842,0.55736751,0.293539167,0.102329806,0.097214896,0.227089503,0.270790365,0.382390844,0.338456341,0.801787163,0.271719928,0.183953889,0.498957207,0.184865514,0.140358038,0.142453445,-0.025637494,0.196916395,0.512252182,0.635273333,0.197533444,0.14849854,0.424912184
0.195753308,0.313188319,0.17261239,0.408974778,0.308700079,-0.177235581,1,0.213687446,0.524337593,0.315298234,0.102249222,-0.25565018,0.213991017,0.242069534,0.290842754,0.471717694,0.39638656,0.348857374,-0.26402552,0.419521679,0.020645699,0.183640232,0.232715034,0.01810348,0.716391624,0.284783015,-0.015723159,0.540954838,0.031657925,0.315621309,-0.088313348,0.304443484,0.135454235,0.025083204,0.72626189,0.810937013,0.158147154,-0.062093774,0.548161224,-0.278301453,0.118833643,-0.078014002,0.367609746,0.044185433,0.25405278,0.373438213,0.434885059,0.22074423,0.17875018,0.059097609,0.409179109,0.616980467,0.334150348,0.482500547,0.236406916,0.283300347,0.651986853,-0.128688318,0.056730351,0.892590694,-0.000478068,-0.281819034,0.921086106,0.337086077,0.292908023,0.331498283,0.498663931,0.363843569,-0.282720702,-0.023369235,0.076647432,0.275300314,0.169970024,0.960930291,-0.028698609,0.152468332,0.018901071,0.090673369,-0.114885386,0.150222088,0.095298915,0.295580497,-0.023914285,0.340179721,0.307771997,-0.014914993,0.011252683,0.007398735,0.580855166,-0.058754189,0.654898834,0.26943657,0.421910238,0.04855924,0.222253332,0.440295294,0.883673991,0.408002407,0.478826014,0.771601123,0.284503505,0.018362459,0.155185379,0.028160906,0.362070891,0.36701068,0.396457887,0.310808717,0.688844131,-0.267442346,-0.077214786,0.168362939,0.702746956,0.498464898,0.69680707,0.508622199,0.324242571,0.208544871,0.126103902,0.674992321,0.365454411,0.51492782,0.230259691,0.283463269,-0.0555088,0.080382057,0.119766271,0.443136447,0.351668102,0.24846823,-0.194210783,0.005724642,-0.003655057,0.345070121,-0.077216425,0.481515264,0.799939913,0.551226586,0.187077084,0.609115345,0.204209659,0.249019641,-0.10911746,0.514046035,0.541190459,0.680135089,0.377919808,0.540985604,-0.173154668,0.060040274,0.20678277,-0.254420514,0.379299664,0.526181075,0.293437997,0.129409212,0.270358876,0.684483739,0.119462212,0.176044705,0.347895504,0.112864644,0.142510946,0.300854804,-0.133908324,-0.037163722,0.044944092,0.594092996,-0.062107854,0.38631112,-0.047373255,0.27784993,0.067161793,0.497343325,0.154414499,0.346268442,0.350796115,0.46403739,0.08997172,0.619074366,-0.088292491,-0.597690883,0.170272391,0.021402675,0.148628137,0.57916433,0.348614198,0.49171401,0.504699211,0.381008528,-0.362423426,0.576981156,0.029511672,0.195217972,0.660124642,0.250030784,0.120604436,0.674763431,0.01670669,-0.029857185
0.456100526,0.293068007,0.397664281,0.309946927,0.788838619,0.508726947,0.522024336,1,0.032892847,0.283626534,-0.254224538,0.032196266,0.732755188,0.125903804,0.123053146,0.77732915,0.194279821,0.299307478,0.223826889,-0.072571061,0.278475282,0.52830353,0.094944445,0.267002705,0.223014239,0.230313609,0.164239949,0.231622817,0.323217464,0.333708764,-0.034400659,0.599626891,-0.301094412,-0.086379446,0.419635772,0.25025211,0.112019527,-0.209851192,0.448236501,0.889945613,0.099461681,0.320203019,-0.032388061,0.356194573,-0.111704287,0.22683138,0.490547607,0.134425589,0.187978394,-0.119349065,0.651767772,0.587422093,0.385757025,0.44197166,0.27582975,0.493745313,0.369741741,-0.019897649,0.29976406,0.208625539,0.416127487,0.158932813,-0.044041812,0.136847159,-0.09564131,0.418290887,0.528973257,0.530565846,0.292772525,0.201740398,0.423808994,0.473139734,0.709783092,0.039015288,0.057293457,0.082324613,0.809687974,0.275288698,0.580335611,0.462421548,0.041769748,0.358009463,0.148260473,-0.152967832,0.153321164,-0.120324357,0.246443414,0.348408073,0.287699261,0.40210877,0.258424433,0.585608386,0.408872765,0.443566675,0.19924836,0.156881803,0.247866114,0.222599289,0.362353005,0.237096054,0.250254529,0.582460679,0.108995169,0.050604331,0.347016946,0.343694149,0.14966543,0.125144697,-0.063786437,0.025319125,0.050523874,0.843041303,0.229659433,0.447499872,0.117756202,0.114532904,0.03036763,0.349954679,-0.283332679,0.131106505,-0.254702919,0.007652814,-0.059176542,0.103437677,-0.181660275,0.270165102,0.054971455,0.342240011,0.438113816,0.471306594,0.190909623,0.581425696,0.080679752,0.244790433,0.633854599,0.438579482,0.440552114,0.381206495,-0.189019206,0.26491714,-0.213131739,0.480818558,0.131998816,0.102135095,0.170878493,0.431162332,0.376998123,-0.409055364,0.39034365,0.379901703,0.360872598,0.146618103,0.532478915,0.288222066,0.194815221,-0.065032214,0.162865152,0.105987284,0.134097883,0.504784863,0.31342337,0.170396501,-0.098564791,-0.141703563,0.214206847,0.402944224,0.102289368,0.366482928,0.279002867,0.410885821,0.337230979,0.362210201,0.190319748,0.172741009,0.365907941,0.432727721,0.343201468,0.326205555,0.295910656,0.267779138,0.282591068,0.157874875,-0.301702067,0.28157322,0.172302997,0.787919731,0.333358778,-0.134799119,0.832666952,0.36386577,0.153446305,0.109006942,0.318168966,-0.071320391,0.126296207,0.76472843,0.221515684,-0.092478663,0.315504037,0.690041886
0.317081094,0.254913504,0.298954794,0.064855719,0.589774535,0.635122322,0.586485376,0.376172729,1,0.173717875,0.345229955,0.257748578,0.557672574,0.125073173,0.244111851,0.46314824,0.127022793,0.351279193,0.258644394,0.186216629,0.273384874,0.11216655,0.343344991,0.078019751,0.156141289,0.055624368,-0.054716314,0.792794314,0.213247903,0.158589866,0.508576022,0.249745985,0.400569774,0.25583935,0.275778189,0.279959332,0.468343015,0.195132305,0.084030462,0.136727113,0.297513434,0.047244499,-0.276555993,0.121006541,0.163657944,0.37555127,0.21590593,0.006965207,0.162517189,0.537328772,-0.123917983,-0.270957989,0.663238203,0.362482395,-0.092451962,-0.124130401,0.361475273,0.171026726,-0.083154879,0.300838093,0.158986229,0.742323376,-0.353648012,0.518099044,0.021901756,0.173682134,0.187095097,0.169895279,0.468531613,0.280765614,0.417604015,0.080983126,0.253110877,0.384012732,0.017333474,0.498525247,0.180016549,-0.079258221,0.388553539,0.023002258,1.038576779,-0.264823698,0.524636132,-0.244090511,0.067849911,0.558182707,0.430703393,0.412185935,0.579755951,0.19344986,0.264655545,-0.165638922,0.565228168,0.177772482,0.195293793,0.275017382,-0.139762496,0.036890075,0.069475101,0.146842792,-0.124540205,0.407932734,0.072421403,0.57334775,0.627919249,0.101286051,0.065146238,0.229876449,0.19162601,0.140434825,0.628241415,0.009424807,0.43935096,0.483443324,0.17209887,-0.006654348,0.524090862,0.409620985,0.038172475,0.611486615,0.636160744,0.445545982,0.616099975,0.207336659,0.336800346,0.064714338,0.049531141,0.651945125,0.059402487,0.23938742,0.246536736,0.250728069,-0.021777684,0.667905203,0.719530516,-0.00773776,0.604187373,0.17672791,0.034846167,0.58720591,0.045041005,0.300884116,0.449662535,0.641312484,0.189725729,0.322808524,0.326842752,0.050822967,0.457640981,0.240252033,0.49775547,0.470431368,-0.285355397,0.149402174,0.052456875,0.55955854,0.721201751,0.232845752,0.299470187,0.273632911,0.112197694,-0.32252861,0.21932066,0.25649394,0.213140277,0.395775182,0.401022147,0.341774079,0.390198196,0.194679899,0.198482779,0.348345105,0.063709314,0.272015784,0.042365079,0.492270496,0.283001269,0.452134267,0.291140795,0.513707689,0.085426883,0.236624183,0.345839637,0.12728531,0.244340289,0.182357674,0.177682407,0.613473108,0.210716861,0.165928589,-0.144095731,0.412893165,0.283599403,0.330503681,-0.079656151,0.407184679,0.060384362,-0.119996687,0.552715163,0.355739098
0.587685332,0.067560217,0.226421737,0.209627236,0.578690191,-0.057555104,0.100163668,-0.155206124,0.561237801,1,0.349662102,0.254844337,0.131554835,0.313777391,0.254646864,0.333084775,0.164944701,0.307180304,0.241012124,0.829401642,0.480531763,0.024358525,-0.091291791,0.346875883,-0.410196704,0.118451861,-0.200948101,0.497590963,0.215020179,0.575977942,-0.131554903,-0.070016144,0.347845623,0.050097282,-0.188965767,0.131307466,0.013985664,0.451192112,0.696705356,-0.125625269,0.489246565,0.096978729,0.176405098,0.303791183,-0.229916037,-0.124326339,-0.131352896,0.548919865,0.420665256,0.579466201,-0.067365708,0.089356847,0.010609525,0.620615318,0.292070314,0.012911133,0.087213143,0.614945741,-0.133417414,0.441262238,0.234205724,0.158240749,0.146021762,0.567182585,0.523424639,0.440198523,0.070166463,0.310171435,0.471953061,0.233799434,0.655503318,0.110000376,-0.164461084,0.057829823,0.250199946,0.735193763,0.263746597,-0.34943189,0.193726194,0.484080407,-0.116240847,0.515955602,0.245904953,0.481146993,0.250278502,-0.063144669,0.173436728,0.486303588,0.420138395,0.414542923,0.051856327,0.161304237,0.327530109,0.295739788,0.572585417,0.24086736,0.595547028,-0.2490558,-0.006985179,0.341493881,0.192765291,-0.111463916,0.150133147,-0.187600504,-0.130683271,-0.0948359,0.119708464,0.345976155,0.397420149,0.525835142,0.451228992,0.511993545,0.037699916,0.144334389,0.531823879,0.466449651,0.220713992,0.1014828,0.238970856,0.544062433,0.524534098,-0.168679837,0.271828431,0.102777414,0.234704159,0.668984327,0.34440968,0.568756433,0.545808392,0.03325233,0.422935918,0.030164954,-0.028763835,0.31873817,-0.413631419,0.067789813,0.117173153,0.196506526,0.198370925,-0.011330505,0.366648753,0.112146691,0.516241036,0.147961707,0.587198449,0.518911738,0.579197785,0.333812956,0.416859802,0.475504282,0.415163494,0.296024688,0.010844909,0.321448748,0.342665647,0.68210235,0.140769788,-0.040474483,0.205080739,0.556335791,-0.020310564,0.494573117,0.31720458,-0.125667035,0.425197645,-0.421581911,0.454753294,0.130095376,-0.055968371,0.438037252,0.343188606,0.428586406,0.166281767,0.464721655,0.537575986,0.337089937,0.006387323,0.561394784,0.729962987,0.158878265,0.165075001,0.140932058,0.491124282,0.394867601,0.470940196,0.138288091,-0.065944145,0.097714773,0.387524713,0.068706065,0.315847753,0.528789375,-0.336207302,0.205233882,0.147091662,0.302671191,0.517354879,0.389492122,0.55956962,0.108327933
